block_id,trial_id,stimCat,stimId,SRP,trialType,Rw,response
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
,,2,1.0,20.0,0,10,
